10068	282393.67500520434	6263733.137701101
10069	287928.1762954269	6260525.213024087
1007	304001.14107832656	6269868.166394134
10070	282952.6877485084	6262347.393332487
10071	281175.24627416953	6266872.534137589
10072	284219.3897204468	6266838.89758724
10073	282610.8039288202	6264085.500620149
10074	282201.13215337245	6261084.131636001
10075	285691.49356049986	6261310.59071187
10076	286648.85719687835	6261280.925583526
10077	281081.9987006131	6259367.376013993
10078	281537.9998752154	6263025.855108565
10079	281826.55172255397	6259611.848667778
1008	300017.7696764982	6273301.203538129
10080	287981.53794332815	6259108.723610681
10081	284920.88948764163	6264716.115920467
10082	286151.4200483637	6261946.680875602
10083	281412.3811827203	6264013.474547199
10084	282434.7620437003	6259289.512354904
10085	280581.7252175988	6265356.443607603
10086	286700.7435124056	6262429.290672333
10087	281713.151074183	6266902.077385753
10088	287963.9541736795	6262435.690909418
10089	280381.50294311316	6264590.749884726
1009	299015.48394211987	6269861.827666733
10090	285373.10951484035	6266163.9761493085
10091	286269.6756899385	6261224.965113552
10092	280926.11843198485	6259586.307327709
10093	285589.2207881432	6266006.895252773
10094	281832.7625466612	6266678.73750034
10095	286301.6089502677	6266128.810730459
10096	288048.599112587	6259893.225354474
10097	284777.5441210842	6262288.18623725
10098	283489.37599033327	6260859.46523522
10099	284908.0344170563	6264383.702822786
101	290940.91869763605	6277392.827300441
1010	298296.937032933	6273127.777430668
10100	281538.94506332773	6259612.639028093
10101	284880.73773887363	6261879.140117856
10102	286359.47451582085	6265173.544307313
10103	281383.55047376844	6262341.7488244185
10104	286982.65737441304	6260074.943582226
10105	281783.1397320052	6266467.047541395
10106	285552.8978578904	6266746.249345922
10107	280479.18532460695	6262393.09057834
10108	283396.4495327497	6261605.043423925
10109	286181.3070258816	6266266.836403256
1011	303397.8551423672	6270212.600181884
10110	285634.9974511754	6261616.178773121
10111	280188.2453863156	6263366.11716854
10112	280133.59170869726	6261012.386668871
10113	281736.3014411825	6263000.221052258
10114	281730.4015269107	6259953.54047798
10115	286592.017778382	6266598.913214783
10116	286960.523971617	6265786.949104433
10117	281821.45299473184	6262101.728848158
10118	281730.00458633964	6259879.052396573
10119	288040.1109237296	6261293.469837473
1012	304392.1942444538	6269572.777534895
10120	283064.39381420374	6263018.626612011
10121	285977.8031101177	6264482.936541894
10122	280417.0557938231	6264243.077837018
10123	282146.67398053873	6262454.969465253
10124	284434.98710779555	6264281.894955635
10125	287793.892289703	6266699.8206798965
10126	285156.13542119466	6266842.366485602
10127	280189.124127983	6260831.648854112
10128	286806.08734212455	6262870.611791511
10129	280679.07191203267	6264204.498386465
1013	304111.9976836728	6270481.327439251
10130	284263.0244748885	6265021.628193059
10131	285542.57661633345	6261908.923799819
10132	281733.3137590205	6261234.547731764
10133	282985.0402544706	6266372.562476611
10134	284816.07666191825	6264839.991082577
10135	280599.1088273105	6265339.903172906
10136	287920.5053139721	6263320.174063227
10137	286134.2661227407	6260257.953879969
10138	281835.6404942064	6266819.725153725
10139	283223.42821502977	6261678.962325335
1014	298845.71880681004	6272851.264498224
10140	285314.86483515945	6264563.761056701
10141	286349.961690126	6259488.556237443
10142	283412.4472003102	6265696.147009411
10143	283128.5168031381	6259594.616849125
10144	286519.5472856633	6262723.016137809
10145	282713.50413093466	6262874.134682039
10146	283473.01472288364	6264421.8449995015
10147	281183.1975845291	6265497.530343011
10148	284515.3661138003	6265223.426089741
10149	281798.3247001697	6262751.622523184
1015	301309.77983820916	6267462.41528018
10150	284592.57657722605	6262915.738542584
10151	284045.1973937463	6264057.113556924
10152	287166.55403505784	6265138.7479575
10153	281187.39169849164	6266841.966784448
10154	283857.93891715846	6264790.280686286
10155	285095.0397192451	6259213.481324021
10156	286136.7467195544	6265254.981775914
10157	284387.6966904434	6262957.048936402
10158	285622.43990240956	6266409.335309687
10159	287201.6058317132	6264198.325996803
1016	297507.8623244926	6270360.010289379
10160	286528.6325014805	6261920.050352489
10161	281344.32372390945	6266339.661196702
10162	282811.4372404582	6261782.380291447
10163	282739.04525238613	6261713.595057458
10164	280349.94468909275	6265198.765869738
10165	281546.88192436885	6266492.915154085
10166	285992.27811462036	6265472.172378454
10167	286570.3566332439	6264030.2131129
10168	282984.6903234181	6261774.233614291
10169	281251.0113821238	6259197.291606778
1017	298124.10405431525	6269324.4920699755
10170	285856.2564153938	6261737.459591046
10171	285269.8040975834	6263848.972278347
10172	282341.93427619507	6263221.51779509
10173	283592.5546193696	6261060.201437442
10174	282066.3355656591	6264505.007940698
10175	286699.54455074895	6259795.0975667145
10176	282934.47400895844	6261885.130337667
10177	281196.8839809975	6266157.97377739
10178	285049.1062789364	6264841.184340724
10179	285685.1079457021	6265766.338886377
1018	299300.52449787414	6269043.593104644
10180	281038.27894470457	6265800.157444121
10181	285112.1058632916	6265179.936349957
10182	286727.6100981466	6260862.48425309
10183	280610.6412654373	6265028.80419447
10184	287053.6912114951	6259224.133890306
10185	286592.5347822254	6266029.802232019
10186	284370.7274544683	6260324.120114019
10187	285059.23828246124	6260674.3983089095
10188	281111.93032927014	6259292.738133852
10189	287839.48595964175	6266460.207501296
1019	301210.1691508227	6273127.025014523
10190	287531.0402936024	6263002.524975352
10191	285233.14698524965	6261401.653756685
10192	280600.3492978971	6264793.131566096
10193	286619.0577782414	6263962.705961879
10194	280864.62235462206	6262941.038008716
10195	286432.9974121004	6264692.221891809
10196	283112.302317488	6263281.685690032
10197	281862.36250412377	6264595.234948823
10198	286372.5009653204	6263790.460644255
10199	284201.49785458785	6261898.481915321
102	292767.8588990629	6277409.726659588
1020	304642.65883593983	6272016.696296337
10200	287842.4316856728	6262153.095923239
10201	286207.0829666565	6262076.78592886
10202	283144.2351678552	6263830.638682941
10203	286570.96639915975	6261765.840531147
10204	281737.1960080566	6260881.864393257
10205	287068.4896254039	6264496.831075792
10206	286763.7995050297	6261623.82229073
10207	281813.4936415093	6258965.71638546
10208	281309.6683261429	6265037.9404510865
10209	285693.0285702372	6265522.870785748
1021	300894.4152532541	6273151.605889508
10210	284508.6375729702	6261186.514576952
10211	284316.9394733991	6262880.845777045
10212	281100.5858659071	6264104.477161213
10213	287187.5546633886	6262751.860164639
10214	280921.71673229703	6261587.114178342
10215	284656.71639512165	6263169.7280789465
10216	286901.4883357124	6261006.765933263
10217	286009.22091070254	6259460.202732319
10218	285867.38457010034	6264167.53662101
10219	287084.6559174257	6263686.856667597
1022	301732.0577788388	6272770.931151122
10220	285951.3723943621	6263358.620815009
10221	280668.7226507827	6263425.111095148
10222	287579.3689169658	6264634.0066369595
10223	280077.2328818992	6266361.23118242
10224	287814.7984933823	6265984.94793949
10225	283960.25499718555	6261975.071911135
10226	280692.5771264029	6264316.695267448
10227	287822.3218310836	6265189.064393938
10228	281523.5407377798	6262643.1582748
10229	287226.4500886674	6265658.999862346
1023	296896.6644366306	6270591.268668258
10230	287795.8121129228	6261249.539479995
10231	287652.46112838323	6263002.829368807
10232	282944.8931762852	6261633.44051815
10233	280498.5660865214	6263437.991911323
10234	282496.0677894206	6259785.419588398
10235	285518.53107967984	6263512.622112329
10236	281725.4043815096	6262745.922463194
10237	287207.05581982044	6259893.3628219105
10238	287507.4083040898	6266853.484344411
10239	287256.7271206789	6265121.597135087
1024	303909.12622634164	6272391.646898957
10240	285138.9798279388	6266284.366983843
10241	282442.36551407713	6263535.364710843
10242	283777.569199695	6265357.475849249
10243	286370.4574783213	6264861.9527287
10244	287801.7715555787	6262025.598857406
10245	282015.00682599325	6259292.329607953
10246	280176.6830108751	6261873.859974331
10247	284220.71682685945	6265313.994920991
10248	285546.22657571256	6258979.50100106
10249	281630.3230107608	6261336.913281096
1025	302720.18392555544	6272749.8816440115
10250	283881.05613847193	6259518.568896141
10251	285312.8736556575	6264928.55212207
10252	286241.9581201712	6263436.875287389
10253	285086.02923372394	6264971.739591684
10254	285599.77162893343	6261143.129989863
10255	283965.5139407384	6264680.168032946
10256	280258.6111684091	6263825.378031623
10257	282103.4412574407	6263766.920985252
10258	281134.86896075925	6259055.526038846
10259	281853.5732875357	6264061.701765096
1026	297808.22949875006	6271001.888489564
10260	280909.41178818815	6264556.478201796
10261	283075.5165757339	6262256.225768082
10262	286271.57846061065	6265901.949272742
10263	280337.3359513938	6260889.825408175
10264	286763.34739537624	6263268.676081697
10265	285090.55208466196	6259215.105334277
10266	281227.7074791817	6260495.2726924205
10267	286881.9289746467	6264525.081324564
10268	286912.3131563222	6262012.522198258
10269	280252.0264229965	6260345.355212622
1027	297377.9378420078	6268411.011942046
10270	287023.16657431144	6261859.115884823
10271	280737.5730234605	6266032.495614753
10272	281777.3775009944	6262263.3615994165
10273	284858.5905878783	6260147.754549096
10274	282057.35821146786	6261562.434372029
10275	280407.1398634821	6262146.792297775
10276	287932.3566330796	6259175.751329515
10277	280169.91107987246	6264230.919689064
10278	280355.7035296987	6265181.046627289
10279	287836.555231037	6260385.527076552
1028	300420.5693621758	6269742.24258091
10280	287552.4273813108	6259820.333264034
10281	281564.8728062695	6266285.150069926
10282	281568.6118856225	6263916.501784941
10283	282377.0854047759	6259177.1253967015
10284	283973.9388276035	6264881.035273543
10285	280599.3292757037	6264700.671612338
10286	283749.11265503016	6260192.067714585
10287	287520.9398486291	6266341.540513572
10288	281375.43540554616	6260879.898927913
10289	285434.00549070176	6259333.472058669
1029	300464.8032338958	6267088.850109271
10290	285598.6526214088	6259350.087060432
10291	282160.9426108568	6260834.719683392
10292	283868.04071822227	6263986.491578545
10293	285462.2621974454	6260036.934063484
10294	282615.73530484777	6262740.207983491
10295	282783.4265813821	6264288.385551772
10296	282072.5975532744	6264736.956940771
10297	284581.6918079656	6262421.153330338
10298	283181.054627384	6260532.690392309
10299	280357.75957370125	6259746.002414466
103	291130.6497253201	6283073.085019806
1030	300460.4023989238	6271346.953747564
10300	280379.49485648953	6261425.105758913
10301	287304.4613546761	6265553.750435256
10302	282229.0156847093	6265559.455967098
10303	287872.4982656374	6261890.504957248
10304	285506.1579157382	6265659.262271557
10305	286946.2782766151	6260548.026305484
10306	281987.32219220034	6259053.112445238
10307	283131.9649856412	6260705.252010913
10308	287509.9917370249	6259913.337986072
10309	285427.6372865146	6264103.076871028
1031	297674.77261466254	6272235.630383277
10310	285291.37189861125	6261797.122134054
10311	285244.52325911255	6265266.941880194
10312	284701.1844346388	6265391.881704231
10313	282681.1833729582	6266380.668795036
10314	281521.1855339288	6264979.145800181
10315	280736.960372883	6263402.869457643
10316	283486.97971332073	6259330.287299261
10317	286459.8150634813	6265497.425140285
10318	285462.9130498265	6265447.665632299
10319	285795.051711362	6266468.867789372
1032	303304.85739925335	6271904.106470476
10320	284360.0512249721	6260748.04019858
10321	282727.0260864317	6262775.005628582
10322	287885.8707001471	6260661.323505355
10323	286370.83579893975	6259025.691394622
10324	284562.5531748081	6266276.35574505
10325	281315.14541333524	6264514.297105477
10326	280144.9484619407	6261147.149658345
10327	282353.71221647854	6261756.491111451
10328	285317.19586098776	6258965.119502106
10329	287584.7866473142	6265416.389802006
1033	303071.84291189956	6272701.697503589
10330	286836.4404940149	6261651.198963527
10331	280474.8421267899	6259826.451662154
10332	283105.0691550571	6263050.221574691
10333	281393.6484203768	6262205.429957463
10334	284153.9966759698	6261657.776155336
10335	280947.08557083586	6262081.321492335
10336	284771.4846061816	6266179.000047308
10337	284116.25776773633	6264246.460223469
10338	283751.54444683803	6264740.720800073
10339	285696.07236476045	6263421.610832054
1034	304143.3629388593	6272590.921832202
10340	287806.95308470406	6262339.345629077
10341	280386.1122934454	6261085.27974224
10342	285343.39799759776	6259052.820436255
10343	284390.0740452574	6259998.974037999
10344	280319.0265267949	6263662.140292632
10345	283044.6518040262	6263444.441784415
10346	280342.1659079695	6265013.980193754
10347	281321.9786499034	6266104.707819323
10348	280624.3138592629	6259076.378946411
10349	282936.4442834416	6259343.875977165
1035	298959.00646380655	6272184.110628087
10350	287218.77440813044	6260388.8362041265
10351	280653.96654190525	6263948.329885438
10352	286290.9388792492	6264351.230839197
10353	280443.827701854	6263574.170539282
10354	285669.7542841235	6266159.905651995
10355	284621.1854202412	6265907.653371192
10356	281924.6942545339	6262923.995564206
10357	287439.6583550241	6263161.541561004
10358	287542.0165072516	6266118.899821109
10359	281835.9610472072	6261072.896129065
1036	300501.44201409246	6266471.646279723
10360	284278.1059761956	6262083.526998539
10361	286253.31842958875	6260768.5985728325
10362	287964.55549890193	6264319.02913343
10363	280275.9987052146	6264053.258720381
10364	285730.2985003142	6261640.781412747
10365	281700.26292749395	6265428.938925597
10366	281881.5411117998	6262432.702474693
10367	282905.4732167753	6265661.487717426
10368	287476.41979102645	6261237.868927791
10369	286026.5154738891	6259872.179786999
1037	297597.9354058341	6270577.279009742
10370	281391.20310633135	6265562.08558894
10371	285098.1527054736	6261601.031488643
10372	280885.2929186899	6266499.838794026
10373	287296.8115187315	6262781.443116911
10374	286263.9323764265	6266669.425346589
10375	285281.8263004308	6266745.543098685
10376	287612.3438231044	6259348.837459625
10377	284091.4519491048	6261273.8195393635
10378	281444.07458912523	6263191.385675501
10379	286910.4835897215	6263401.642046178
1038	303574.6628334882	6271141.993415699
10380	285301.8441004894	6266214.221288172
10381	284710.0763319716	6259923.043774612
10382	287460.28865124023	6260660.896532095
10383	286235.15945952124	6265717.366285904
10384	284056.6179620885	6260638.259072081
10385	287714.77056253626	6260036.2804630445
10386	285570.8616728354	6260578.749877406
10387	285439.5173022443	6261707.390863126
10388	282477.3153336523	6261984.369826444
10389	287902.6494070587	6260454.115515116
1039	301182.16479105497	6267226.589485223
10390	285541.9948411922	6261781.876060809
10391	281045.73922307586	6266824.990723144
10392	283705.060346396	6261597.646722584
10393	282439.38787683984	6262506.357279587
10394	280204.97183636995	6264947.286894451
10395	283754.79097873403	6263009.507380086
10396	285546.12322518753	6265926.687868563
10397	282328.54169341025	6265904.075638683
10398	282469.08469062846	6263041.891169261
10399	283412.76814231643	6264315.97785594
104	288537.59086290054	6282197.644738473
1040	304613.8655845372	6266134.036746994
10400	280246.73664861324	6263608.16089698
10401	283644.7056939874	6260809.6347548645
10402	285128.4506179969	6265676.271665599
10403	283655.5711710323	6266582.886914929
10404	287244.702798553	6264336.121697116
10405	285778.4950858339	6265165.202737578
10406	286147.57951431884	6263780.175535453
10407	284666.93021390913	6266420.378010117
10408	282255.5108795688	6264075.207438614
10409	283550.1167540821	6259514.808201188
1041	301864.18861982727	6270938.62195487
10410	284730.5540374226	6265026.026168257
10411	280761.0715426249	6261132.754065652
10412	286565.7056368984	6266398.906128124
10413	283590.40675411106	6263321.524754971
10414	282011.714632436	6261409.524947442
10415	282403.43594397267	6260757.826504755
10416	282004.89247601334	6260699.255732248
10417	281760.3680411924	6260320.049819605
10418	283546.89151528646	6261210.567012926
10419	280976.46420238353	6263079.1126264995
1042	298203.12799571885	6269714.616385613
10420	285028.9173048044	6265298.572859752
10421	286001.6284251312	6259930.201527242
10422	286623.5870801056	6263976.589068346
10423	284789.63697939063	6262777.451222031
10424	280872.2108869467	6259071.3596148845
10425	285278.08792099066	6263027.233076186
10426	282873.28686933056	6265229.324882472
10427	282328.7300353452	6261982.506644079
10428	287465.4806058921	6265121.1692901105
10429	280539.0646582658	6264907.820059742
1043	302375.2135404198	6272018.468060261
10430	284087.1979977044	6266070.317538008
10431	288030.4599998847	6266352.623720143
10432	286287.9251600317	6262493.303181854
10433	283523.2591369232	6261913.786129857
10434	282804.441401986	6261467.026825675
10435	282046.7049618995	6265775.737681889
10436	287062.3878010377	6261642.896850225
10437	286780.5649475578	6259891.979600009
10438	287188.0323708399	6262421.355934699
10439	281143.6372974108	6263068.579992007
1044	299986.167592098	6267022.678021357
10440	283546.95155324717	6260004.798534676
10441	284647.3684616447	6263165.421148102
10442	281666.24195640365	6264941.138546833
10443	286961.9508095285	6266301.137554372
10444	286551.4306020131	6266200.045957649
10445	286200.6072566053	6263538.478832648
10446	285522.22229875124	6263359.093493923
10447	283238.09395820793	6261962.208745309
10448	285684.0039752029	6266877.503265444
10449	281266.37952047546	6266066.192251876
1045	300668.0413017957	6265775.358747276
10450	282184.2878083507	6260196.666317274
10451	283848.265091324	6264573.726441274
10452	286301.49008257414	6265800.075692558
10453	288033.40314027277	6264436.084621575
10454	286256.41166561504	6266404.634309793
10455	282878.79974332964	6260641.600821718
10456	283041.8931825533	6262905.410119858
10457	287511.38305048837	6262478.3923021555
10458	287267.7205867085	6261117.948202389
10459	282906.8444073662	6263039.501000552
1046	296817.50427393697	6273331.461081308
10460	281020.6292865962	6263060.347610531
10461	285400.7337666588	6261713.452869842
10462	283402.7041274427	6264958.593809573
10463	283851.63475936063	6264010.649595216
10464	282200.95280184515	6262607.048939991
10465	286487.70531188906	6264300.59823147
10466	287237.17500788363	6261541.494490184
10467	285683.8646170898	6265164.431599215
10468	287780.56059166405	6259920.04977887
10469	287162.90960626677	6266345.741924353
1047	301063.0777986546	6266002.612481249
10470	286774.3204335267	6265247.818982826
10471	284651.43160549685	6262167.51162131
10472	281081.3268752221	6261480.099552408
10473	284595.98296192475	6265353.627954438
10474	281318.6323455513	6263429.504312017
10475	283464.3184238017	6265328.838600529
10476	282114.2958618634	6263657.795922379
10477	283615.1488142949	6260197.27687256
10478	287239.90922389616	6261124.442035627
10479	282955.36870653793	6266285.538684472
1048	297898.539420782	6270823.435848737
10480	284481.9739174285	6262465.845358636
10481	285815.89075422403	6264403.874920699
10482	286472.2439352458	6259487.95853638
10483	286054.13735837885	6261521.298202482
10484	284116.3368884791	6264574.946534432
10485	280668.7736192169	6262270.346960767
10486	280990.8547849799	6263863.608342532
10487	283551.53988610284	6263950.619473521
10488	283532.0188180029	6262709.098780541
10489	283985.4230029509	6264590.780673754
1049	300147.7074275663	6267309.16350966
10490	283888.60627670935	6266315.630151803
10491	284304.0775269784	6261988.786259511
10492	287139.72227870923	6265163.418852112
10493	285833.4896349078	6264179.945344617
10494	283926.88293565623	6262659.088565687
10495	286170.0831839815	6259248.737439568
10496	285759.1601192296	6265836.239213173
10497	286148.2130097655	6261797.296734313
10498	285542.66190369666	6259056.15665421
10499	283804.7094012607	6262148.910309421
105	284796.9482818088	6277613.718568072
1050	300273.21819933504	6270354.620962222
10500	284410.80824370834	6264370.208946311
10501	286236.7702929578	6262502.904971671
10502	287105.7478812638	6261076.021579517
10503	287282.32830635225	6261900.743231038
10504	280654.65662420826	6265472.821815829
10505	283600.3017579283	6262446.652817644
10506	284762.7346028545	6259289.243882542
10507	284154.04311548773	6264426.200153647
10508	280598.13169563183	6260399.097145687
10509	283449.1812736036	6260723.117921496
1051	302284.9727665167	6267132.2246360965
10510	282419.06747821526	6264135.013494119
10511	280425.14614235156	6266400.726929297
10512	286372.09345439053	6263242.69381598
10513	280224.3223103996	6259654.532014139
10514	288041.4877598215	6262258.949530748
10515	284498.152017885	6263272.42252308
10516	283859.52848678024	6261940.976248616
10517	287852.43996795674	6259153.537206834
10518	287625.27211806533	6266250.57190671
10519	287328.39879760763	6261250.314488137
1052	302484.9087055598	6270490.151178254
10520	282277.83646153245	6262210.642022149
10521	280270.60129544593	6259999.553822568
10522	287440.1950991756	6265214.163934453
10523	282233.90816728893	6265281.788162539
10524	287594.845849394	6265249.168914789
10525	287408.781439944	6262943.805554362
10526	287891.7817481112	6259915.529327233
10527	284741.4148128634	6266029.010163246
10528	280914.99236315646	6260529.949753202
10529	284663.9609290408	6262404.028345271
1053	304317.5194300426	6265694.432784146
10530	286093.8722898833	6260905.43785015
10531	280658.5154964751	6266702.997884192
10532	281510.20586822607	6259767.880226525
10533	287157.10937110754	6264180.052090446
10534	286301.900380213	6265899.466250831
10535	287148.0601983912	6260842.147037571
10536	287240.6885634267	6263017.953973996
10537	282027.5906842662	6260513.361117913
10538	287712.77088284603	6263500.220674003
10539	284628.0748334685	6266556.951369635
1054	303538.94213221973	6266946.4784002965
10540	283291.7644527325	6266508.533015356
10541	287573.0680801307	6266128.966097384
10542	280884.6012991848	6266522.176370434
10543	281181.0102017262	6259686.925253901
10544	285775.71032364527	6266786.882826871
10545	282120.22523773526	6262639.93972842
10546	283967.8486894544	6266371.191759048
10547	284493.58780273335	6266518.843826199
10548	283774.9960596616	6266558.601992563
10549	284490.0813238442	6265210.485364611
1055	303952.93424047244	6268480.008959628
10550	281512.8492046691	6262162.290846216
10551	286313.3540115043	6259591.079176096
10552	280561.66994869447	6263562.505675723
10553	283667.066126696	6265783.515607457
10554	285668.6005951117	6259372.067462825
10555	285817.14668223314	6260845.208219304
10556	284287.83587279427	6262353.400649738
10557	284907.28635181644	6259045.654349526
10558	282449.77518846485	6265737.58844749
10559	287791.7886639812	6266086.545350787
1056	304227.94670809194	6269083.045525783
10560	286991.70419849176	6261393.006447766
10561	286702.31946563994	6266401.29427243
10562	284617.0736177247	6264917.312079006
10563	284066.7182871406	6262515.333433355
10564	282985.45823432924	6262115.990468066
10565	282594.90677193867	6260928.695006106
10566	284705.65258649987	6263041.9802188
10567	282259.81769648724	6262274.306069281
10568	283955.0505196427	6266655.317440681
10569	284458.5482632046	6261088.970519282
1057	298215.91260813957	6267312.59845807
10570	283237.3832434894	6262218.2595066475
10571	287913.83318650967	6261266.093526333
10572	285090.94918762776	6264880.664581051
10573	282504.73231775226	6262737.104808442
10574	286519.53339638637	6263475.48964001
10575	283359.83748597733	6259948.302912018
10576	282586.6894109492	6265893.887129259
10577	286365.23954790225	6265069.263354066
10578	285858.4130622163	6262153.24919596
10579	285325.1488805129	6262945.966073425
1058	304593.4997544617	6267407.661999582
10580	280407.03606432106	6264762.854586321
10581	282814.25362714235	6261219.507655069
10582	283474.3300980044	6263527.9435423305
10583	284887.175243384	6265045.150411007
10584	280274.7452786552	6266803.854619208
10585	280525.80623902695	6263456.071115793
10586	286028.99541049945	6264793.768352545
10587	286414.1822804173	6265558.056218756
10588	286405.52098003053	6262417.107631227
10589	283527.14518827957	6260317.612245713
1059	299765.92590035935	6272390.338084179
10590	286923.1011536338	6266902.854472664
10591	280512.8315910563	6264940.01063341
10592	280367.59848252666	6265879.852263489
10593	286267.39564077207	6263641.525404676
10594	280883.1594309671	6266168.926614083
10595	280381.85052126064	6264983.416762338
10596	285226.68295409944	6262176.576554022
10597	283614.24175400985	6259459.477293294
10598	287658.8886966118	6262234.349607132
10599	282438.5276425122	6261774.383225201
106	292089.93096406915	6278450.316458536
1060	298514.04537940526	6270872.402545651
10600	286477.16457677766	6265259.357777005
10601	287599.91099029215	6262515.3295046585
10602	281229.31963235926	6260317.763880011
10603	282189.85563987645	6260033.68229776
10604	285851.3932526354	6263970.337466003
10605	287860.46860504407	6265123.238159627
10606	286439.37770100334	6262103.811390702
10607	280962.35963108327	6266209.919531802
10608	285997.5670751628	6265784.908762632
10609	282009.80562632333	6264135.057500174
1061	299401.6890819002	6268121.200159065
10610	282963.1223656025	6266073.618986898
10611	283067.9809730148	6265831.230358582
10612	280624.3746775029	6264579.95580544
10613	286962.9713726331	6264159.272939398
10614	284253.5971627345	6262749.066317133
10615	287552.8367155452	6262118.94732938
10616	286430.18981338106	6259007.971950536
10617	282096.6483637223	6263345.568407908
10618	281894.37148859183	6262014.850127974
10619	280328.67968856625	6260381.381376584
1062	301599.295984013	6271263.865737701
10620	285658.37367969094	6262624.278375372
10621	281914.82315024274	6261019.034436144
10622	286844.39043050865	6266798.3783911355
10623	285602.51423013484	6261786.217372177
10624	287402.467783052	6263881.387019253
10625	282656.57481239946	6264178.851325789
10626	282400.10348932433	6259968.17976682
10627	284857.0033153132	6264821.825677124
10628	285244.74792025407	6265794.550596948
10629	281814.60384722584	6260463.548494319
1063	300893.34481550456	6266968.634154314
10630	283711.6128688732	6265184.518920168
10631	282487.8542689812	6260040.302524922
10632	282070.8162932437	6260807.431454071
10633	286788.2177775951	6261392.060527341
10634	281902.7142058607	6262155.086373514
10635	285363.67971261457	6259363.86626969
10636	282632.05518102046	6262617.459720314
10637	287391.35241308436	6266042.576464937
10638	284537.4149979817	6261066.584024997
10639	286557.2334419031	6265969.299628613
1064	298864.4575396514	6269830.480423947
10640	288040.5505869742	6263802.863817471
10641	282680.840518133	6259393.964430562
10642	282183.2631926165	6260759.199137915
10643	282659.46018534707	6260752.106442483
10644	287469.0940080277	6261251.897086941
10645	287424.5073032665	6259981.269049188
10646	285665.5290481402	6262417.019799526
10647	286859.3828695693	6260065.381070015
10648	282441.41125727695	6262409.415267705
10649	280510.8096403896	6262767.114187683
1065	296756.7942119628	6271277.185176449
10650	285984.9927297506	6260789.357901005
10651	281382.28672724304	6260815.74738932
10652	281550.36144094984	6263137.682625006
10653	284855.32649597595	6266216.917379948
10654	285904.6909300756	6260321.499463548
10655	282600.3828908362	6261078.126066829
10656	281414.22688030446	6260591.56847667
10657	281883.16192714655	6265522.171107154
10658	283095.18152218725	6260092.499691626
10659	282445.1217566717	6266548.929801089
1066	304586.56080331793	6266254.921096547
